"","",""
"275","Patch Set 1: Code-Review+1
have not verified the fix, but the code change looks ok","C"
"276","Patch Set 2:
Require Release Management Lead to give +1 as per new policy","C"
"301","Patch Set 1: Code-Review+1

(11 comments)

Overall change looks good. . I only have minor comments about formatting. 
This has been verified with CTT run so we should be okay to merge this. 

@Uze, Abitha: please review this to be included in RC6 tagging.
service/easy-setup/enrollee/src/resourcehandler.c
Line 837: formatting .. space after if clause
Line 839: change log tag to error or info ?
Line 873: there should be space after if
Line 908: same comment about formatting.
Line 974: same comment about formatting.
Line 1010: there should be space after ""if""
Line 1045: same comment about formatting.
Line 1070: same comment about formatting.
Line 1106: same comment about formatting.
Line 1141: same comment about formatting.
Line 1328: same comment about formatting.
","A"
"302","Patch Set 2:

Comment from this patch and code change cannot be understood to me. Please include how do you resolve which issue from tevhnival view.","C"
"303","Patch Set 2: Code-Review+1

looks good.. verified through CTT run for WES.","B"
"304","Patch Set 10:

@Jong-Min I agree it would be good to have this patch in 1.3.1 because of the multiple CA issue.  However I am not comfortable that I understand the parsing implications well enough... Kevin's -1 hasn't been removed yet (but I think Oleksii addressed his PEM/DER conversion comments).  I'm on vacation right now so I don't have time to look into the changes deeply.

@Kevin if you are okay with the change now that Oleksii has updated, and are ok removing your -1, let us know and I'll merge.

Otherwise, maybe Randeep (maintainer) can take the time to look over this change carefully and merge if suitable.","B"
"305","Patch Set 10:

This patch is needed to make it easier to run mfg OTM test. Without this patch you cannot have two different root CA certificates in SVR DB and expect both will be used in certificate verification. This means that when you run mfg OTM test, you need to be careful in how you create your SVR DB.
For this reason, given that system TCs and CTT TCs pass with this patch, I think it's much better to merge this patch.","B"
"306","Patch Set 1:

Is this needed for 1.3.1? I think it is a risk patch in any case (even if all reviews change to +1) and would like to move to master unless there is an urgent need to include in 1.3.1 that I'm not aware of?","B"
"307","Patch Set 1: Code-Review+1

?TT and security system tests all pass.","C"
"308","Patch Set 1: Code-Review-1

(2 comments)

A lot of this code appears to be the PEM/DER work from 22983. At the time I recall we decided this work should go into master, not 1.3-rel. What is the justification for bringing this work in now?

If this work will come in with this change, then as I note in the commit message, it needs to reflect this as well. The now-reverted change that introduced this code did not mention at all the PEM/DER conversion changes that were also in that work.
/COMMIT_MSG
Line 9: Please expand the commit comment to fully describe the work being done in this change. Although here and now as we're reviewing the code we know what these changes mean, for the benefit of other people looking at the code history in the future, give a description here that stands on its own.

resource/csdk/security/src/credresource.c
Line 3175: What warning is being suppressed by this cast, by the way? Signed/unsigned comparison?
","A"
"309","Patch Set 1: Code-Review+1","C"
"310","Patch Set 2:

Phil I think this commit does almost all the same commits in this merge.  https://gerrit.iotivity.org/gerrit/#/c/22723/3","B"
"311","Patch Set 4:

(1 comment)
resource/csdk/security/tool/svrdbeditor_src/svrdbeditorcommon.c
Line 151: interesting I resolved this commit using the opposite option: https://gerrit.iotivity.org/gerrit/#/c/23001/1/resource/csdk/security/tool/svrdbeditor_src/svrdbeditorcommon.c

I am not sure which it the correct resolution.
","B"
"312","Patch Set 4:

I updated my merge to use the same merge conflict resolution you used for scrdbeditorcommon.c after looking into the change. I would have missed this if you hadn't done this merge so thank you. :)","B"
"313","Patch Set 4:

I will do a quick investigation on the resolved conflict that we have different. Sorry I caused any confusion by doing the merge. I sent you an email after I did that merge. I did it to make sure we didn't get build issues after the introduction of the -Werror build flag.","B"
"314","Patch Set 5:

> Is this the same intermittent error reported here?
 > https://jira.iotivity.org/browse/IOT-2848

UpdateSpecVersionOfDevice - yes that looks like the same one.","B"
"315","Patch Set 5:

Is this the same intermittent error reported here? https://jira.iotivity.org/browse/IOT-2848","B"
"316","Patch Set 5:

reverify

:: this is that invalid read again (valgrind)... seems like sometimes it passes on retry, but also looks like a real error, we should find. https://build.iotivity.org/ci/job/iotivity-verify-unit_tests/19688/valgrindResult/pid=29046","B"
"317","Patch Set 5:

unit-tests/19706 was the same failure.  Looks like we are going to have to fix this one somehow.","B"
"318","Patch Set 5: Code-Review+1","C"
"319","Patch Set 6: Code-Review+1","C"
"320","Patch Set 7: Code-Review+1","C"
"321","Patch Set 8: Code-Review+1","C"
"322","Patch Set 9: Code-Review+1","C"
"323","Patch Set 4: Code-Review+1","C"
"324","Change has been successfully merged by Ashok Babu Channa","B"
"325","Patch Set 1:

(4 comments)
resource/csdk/connectivity/src/ws_adapter/cawsadapter_lwsimpl.c
Line 105: Protocol list to be set to lws service.

resource/csdk/connectivity/src/ws_adapter/cawsutil.h
Line 88: Add single line comment for member fields.
Refer doxygen guideline for syntax for adding comments for member fields.
Line 94: use single line separation between API description and parameters list.
Line 96: use single line separation between parameters list and return description.
","A"
"326","Patch Set 2:

(17 comments)
resource/csdk/connectivity/src/ws_adapter/cawsutil.h
Line 45: We need not to mention ""Pointer"".
""Buffer that holds the data"" is fine. what you say?

NOTE: This is my same opinion on other places where you have used word ""Pointer""
Line 54: ""Data to be send"" is sufficient
Line 64: Make it upper case
Line 65: Make it upper case
Line 77: ""this"" is not required
Line 88: this is not required
Line 95: Buffer holding the data
Line 98: is not required. Same opinion in other place of its same usage.
Line 110: ""Add"". Address in a way what user can do with this API, not from the way what API does for user. I this API description becomes -> ""Add the WS data to the list""
Line 120: Remove
Line 129: Destroy
Line 136: Destroy
Line 143: Add
Line 153: Remove
Line 165: Find connection in connection information list based on endpoint.
Line 175: Destroy
Line 188: Return is missing
","A"
"327","Patch Set 4: Code-Review+2","C"
"328","Uploaded patch set 3.","C"
"329","Uploaded patch set 4.","C"
"330","Change has been successfully rebased as 61275e23af4065eb622530c5946355649639d21d by Randeep Singh","C"
"331","Patch Set 2: Code-Review+1","C"
"332","Patch Set 2: Code-Review+2","C"
"333","Patch Set 3: Patch Set 2 was rebased","C"
"334","Change has been successfully rebased as 8d9a0c446d7f9eed42527e90eecf5e58f6a5f1ec by Randeep Singh","C"
"335","Patch Set 5:

(5 comments)

Please read the Jongmin's comment in https://jira.iotivity.org/browse/IOT-2883.

There was a cred patch in master branch which is not merged in 1.3rel
resource/csdk/security/tool/svrdbeditor_src/svrdbeditorpstat.c
Line 36: It seems unnecessary
Line 70: It seems unnecessary

resource/csdk/security/tool/svrdbeditor_src/svrdbeditorcred.c
Line 540: InputCredentialData doesn't work after modifying codes as below.

resource/csdk/security/tool/svrdbeditor_src/svrdbeditor.c
Line 38: It seems unnecessary
Line 102: I think InitPstatResourceToDefault() is needed here to initialize gPstat in pstatresource.c

Though RefreshPstat internally calls CBORPayloadToPstatBin initializing gPstat with Default pstat, explicit initialization seems to be better.

Also, DeInitPstatResource would be necessary before program exits.
","A"
"336","Patch Set 5:

reverify","C"
"337","Patch Set 6: Code-Review+1

Please cherry pick or merge below two commits from master to 1.3-rel.

Otherwise, trustCA cred will be included in the optionalData instread of publicData then it works wrong

https://gerrit.iotivity.org/gerrit/#/c/22357/
https://gerrit.iotivity.org/gerrit/#/c/22541/","B"
"338","Patch Set 7: Code-Review+2","C"
"339","Patch Set 8: Patch Set 7 was rebased","C"
"340","Patch Set 2:

how can it be for f24 when the change is in the tizen specfile?","B"
"341","Patch Set 2:

(6 comments)

can be improved
/COMMIT_MSG
Line 7: typo
Line 7: s
Line 15: you can replace this by Bug: in next lines

this way bugs can be tracked between projects

service/scene-manager/sampleapp/linux/fanserver.cpp
Line 107: ^

service/scene-manager/sampleapp/linux/lightserver.cpp
Line 111: not needed as namspace is used
Line 170: first before test ?
","A"
"342","Patch Set 3:

(5 comments)
/COMMIT_MSG
Line 7: only one l
Line 17: just remove previous newline you need this :

#  ...
#  ... have done.
#
#  Bug: ...
#  Change-Id: ...
# ...

service/scene-manager/sampleapp/linux/fanserver.cpp
Line 107: extra space
Line 111: std:: is not needed
Line 124: cerr might be better ?
","A"
"343","Patch Set 5: -Code-Review","C"
"344","Patch Set 5: Code-Review+2","C"
"345","Patch Set 5: Code-Review-1

As discussed in the currence code it swaps PUT and POST functionality. The change needed is to swap this functionality.","B"
"346","Patch Set 5: Code-Review-1

No, i still think example are showing vice-versa. You should be creating a resource in PUT from a request coming in and in POST you should be updating as PUT is doing.

Please note creating a resource in POST is not the issue, but example are showing POST creating a resource which is not right.","B"
"347","Patch Set 6: Patch Set 5 was rebased","C"
"348","Patch Set 7:

(1 comment)
service/scene-manager/sampleapp/linux/lightserver.cpp
Line 111: shouldn't it be /a/light/1 here ?
","B"
"349","Patch Set 7: Patch Set 6 was rebased","C"
"350","Topic set to scene-manager","C"
"351","Uploaded patch set 8.","C"
"352","Patch Set 1: Code-Review-1","C"
"353","Patch Set 4:

(1 comment)
auto_build.py
Line 420: you actually want to build twice?
","A"
"354","Abandoned","C"
"355","Patch Set 10: Patch Set 9 was rebased","C"
"356","Patch Set 11: Patch Set 10 was rebased","C"
"357","Patch Set 12: Patch Set 11 was rebased","C"
"358","Patch Set 13: Patch Set 12 was rebased","C"
"359","Patch Set 14: Code-Review-1

Please confirm it is still valid, because it's an old change","A"
"360","Patch Set 14: Patch Set 13 was rebased","C"
"361","Patch Set 1:

Actually it's not needed because it was applied by different change(s)

This one at least:

https://gerrit.iotivity.org/gerrit/#/c/11969/8/resource/csdk/stack/src/ocstack.c","B"
"362","Patch Set 1:

Are you sure?

It may relates to:

https://jira.iotivity.org/browse/IOT-1684","B"
"363","Patch Set 1:

you're right, it's not needed and been changed by:

OCStackResult result = CAResultToOCResult(
            CAUnregisterNetworkMonitorHandler","B"
"364","Patch Set 1: -Code-Review

Please check nothing is lost in master branch","B"
"365","Patch Set 1: Code-Review-2","C"
"366","Patch Set 2:

Maybe that change was introduced by other patch:

resource/csdk/connectivity/util/src/cautilinterface.c:46:12: error: redefinition of 'CAUnregisterNetworkMonitorHandler'
resource/csdk/connectivity/util/src/cautilinterface.c:38:12: note: previous definition of 'CAUnregisterNetworkMonitorHandler' was here","B"
"367","Patch Set 2:

So may it be abandoned ?","C"
"368","Patch Set 2: Patch Set 1 was rebased","C"
"369","Patch Set 4: Patch Set 3 was rebased","C"
"370","Patch Set 5: Patch Set 4 was rebased","C"
"371","Patch Set 9: Patch Set 8 was rebased","C"
"372","Restored","C"
"373","Topic set to mergeback","C"
"374","Patch Set 1:

Is this ""change"" still valid ?

Please rebase or abandon","B"
"375","Patch Set 2: Code-Review-1

(1 comment)
resource/provisioning/examples/cloudWrapper.cpp
Line 268: please fix indentation, and use oic_malloc function OICFree
","A"
"376","Patch Set 4:

(1 comment)
resource/csdk/security/provisioning/sample/cloud/cloudWrapper.c
Line 309: fix style
","C"
"377","Patch Set 4:

(1 comment)
resource/provisioning/examples/cloudWrapper.cpp
Line 265: please fix style
","A"
"378","Patch Set 6: Published edit on patch set 5.","C"
"379","Patch Set 7: Code-Review-1

Please update with OICFree like I just edited","B"
"380","Patch Set 7: Published edit on patch set 6.","C"
"381","Patch Set 8: Code-Review+1

maybe we dont want to use OIC funct in examples","B"
"382","Topic set to provisioning","C"
"383","Uploaded patch set 5.","C"
"384","Patch Set 1:

(1 comment)

Why not pull it using scriptlet like extlibs/scons/prep.sh ?

or it wont work for windows, but we can put it there too
/COMMIT_MSG
Line 17: Bug: https://jira.iotivity.org/browse/IOT-2668
","A"
"385","Patch Set 3:

Please try:

 ./scons-local/scons.py --prefix=/tmp/

 ./scons-local/scons.py --prefix=/tmp/ --install-sandbox=/tmp/sandbox install

scons: *** [out/linux/x86_64/release/liblogger.a] AttributeError : 'FileBuildInfo' object has no attribute 'result'


Is what I am also facing since scons-2.3.0-2","A"
"386","Change has been successfully rebased as 924f632d0af575193899b872ecddfd0459a8f49a by Mats Wichmann","C"
"387","Change has been successfully rebased as 8d2ba2779f274dff1c0a591c752b7e1dd6088bd7 by Towhidul Islam","C"
"388","Patch Set 1: Code-Review+2","C"
"389","Change has been successfully rebased as 9c17a2853b24e363532c072ad4ec6f15bbb1d378 by Ziran Sun","C"
"390","Patch Set 3: Code-Review+1","C"
"391","Change has been successfully rebased as 56ce7b649cdbf2618915d3ff3e3ced376464e343 by Ziran Sun","C"
"392","Patch Set 3: Code-Review+2","C"
"393","Topic set to connectivity","C"
"394","Patch Set 10:

reverify","C"
"395","Patch Set 10: Code-Review+1","C"
"396","Patch Set 10: Code-Review-1

(3 comments)

could be improved
service/resource-container/examples/HueSampleBundle/src/HueLight.cpp
Line 24: <cstdlib> in C++
Line 77: please align style
Line 80: could use tri state too
","A"
"397","Patch Set 9:

pick to 1.3-rel once merged","B"
"398","Patch Set 9: Code-Review+1

(4 comments)
service/resource-container/examples/HueSampleBundle/src/HueLight.cpp
Line 24: cst
Line 24: <cstdlib> for c++
Line 77: if (1 == val)
Line 80: could use ? operator
","A"
"399","Topic set to resource-container","C"
"400","Change has been successfully rebased as c2fd6061fa443d10929a007ff3b79c3de07ec187 by Phil Coval","C"
"401","Patch Set 1:

I don't see a problem adding this. Assuming we have a version of the linker that the --as-needed flag works as expected. In early versions there were some problems when using the --as-needed flag. It looks like it works with 4.9 and on word.  I think 4.9 is the oldest version of gcc we are using.","B"
"402","Patch Set 1:

reverify","C"
"403","Patch Set 2:

The CI server failed to unpack the Android NDK for some reason.","B"
"404","Patch Set 5: Code-Review+2

Bug: https://jira.iotivity.org/browse/IOT-2354","A"
"405","Change has been successfully rebased as 3b21b046acde14143db2b08dcefbcad1c43fe135 by Nathan Heldt-Sheller","C"
"406","Patch Set 3:

(1 comment)
resource/csdk/security/provisioning/src/oxmpreconfpin.c
Line 110: Ok. In that case I would prefer a != NOT_ENOUGH_BUFFER check to make sure nothing other than the expected is returned.

I shall await your next patch set.
","B"
"407","Patch Set 3:

(2 comments)

> (6 comments)
 > 
 > Keven most of the places that you want me to check for errors no
 > errors will be returned so there is nothing to check for.
 > 
 > There are definitally a few errors that you found that I will
 > address. thanks.

I'm suspicious of this reasoning, especially since this is improvement work targeted at master. If the sheer volume of work to handle errors in some sensible way is so large it's not worth doing, that may be an acceptable argument, but correcting IoTivity's repeated failure to properly check and handle error conditions properly should be a long-term improvement goal in this codebase.
resource/csdk/security/provisioning/src/oxmpreconfpin.c
Line 110: I again seek a compelling reason not to check != 0 to protect against future changes in mbedTLS that might result in other error codes being returned.

resource/csdk/security/provisioning/src/multipleownershiptransfermanager.c
Line 884: Telling me the function you're replacing/improvement did something unwise does not justify doing something unwise. You're seeking to improve this code, so let's improve it. This code is going to master so we should take the time to do things properly. IoTivity's habitual ignoring of error return values is not a model to be emulated.

The API documentation does say it will return zero or this error, but is there a compelling reason not to have your implementation simply compare != 0 in case this ever changes in the future? What benefit is there to checking only this one error code when checking against zero would seem to accomplish the same plus make the code more robust against future API contract changes?
","A"
"408","Patch Set 3: Code-Review-1

(8 comments)
resource/csdk/security/src/credresource.c
Line 2040: Where is b64res even set?
Line 2122: Do not call a function inside a success verification macro like this. This is a terrible practice because it's just asking for multiple evaluation problems, even if the macro doesn't currently do it now. Call the function, assign its return value to a variable, and check it with a boolean expression in the macro.

resource/csdk/security/provisioning/src/oxmpreconfpin.c
Line 110: Nit: extraneous space
Line 110: You should also have a clause to catch any other error that might arise since presumably they're all fatal.

These issues exist in multiple files. Please survey this and correct them all.

java/jni/JniSecureUtils.cpp
Line 115: Should check for possible failure to allocate memory and try to do something sensible.
Line 118: Is changing b64Encode and b64Decode internally to call mbedTLS not feasible for some reason?

/COMMIT_MSG
Line 17: Nit: IoTivity's

resource/csdk/security/provisioning/src/multipleownershiptransfermanager.c
Line 884: If you're going to go to this trouble, check the return values here and everywhere else for success and bail on error.

You've got this issue across several files, so please survey and correct them all.
","A"
"409","Patch Set 4:

(1 comment)
java/jni/JniSecureUtils.cpp
Line 109: I prefer removing it, in that case.
","B"
"410","Patch Set 4: Code-Review-1

(2 comments)
java/jni/JniSecureUtils.cpp
Line 109: Does this code actually get called from anywhere? I was looking for callers to see what the contract might be, to see if we could change it to surface an error condition somehow rather than just returning an empty string, and I can't find any. Is this dead code we can just clip out?
Line 133: Need to free base64Buff on this error path.
","A"
"411","Patch Set 8:

@George: the ""regression test"" (offically run by GRL) hasn't been defined yet but that's something I really want to get going before EOY.  In the meantime, it'd be a good idea for high-touch patches to run the CTT 1.5.30 (or later) against the HEAD + branch before merging.  If you haven't done that yet it's pretty easy once you've got it set up but that can be a hassle.  Contact me via email if you haven't run CTT before, and want to try it out... I can probably save you time, at least with the security tests (which is actually all I run, myself, counting on GRL/Antu to run the rest).","A"
"412","Patch Set 8:

Any chance this was regression tested using CTT?","C"
"413","Patch Set 8:

Happy to do that!  There's no wiki as far as I know, though there maybe should be.  The short version is that I run the sampleserver_justworks app as the Server (a.k.a. Implementation Under Test ""IUT"") and then run the CTT against it.  However there are some config steps that need documenting.

Since this is against master, it's not as critical to run the regression prior to merging (other patches aren't).  I'll spend a few mins writing up a wiki and running a test against this patch (merged) when I'm back in the office next week.","B"
"414","Patch Set 8: Code-Review+2","C"
"415","Patch Set 3:

(1 comment)
service/coap-http-proxy/SConscript
Line 99: I somehow missed that discussion, but I have catched up on it now from the archive.

I also prefer shared libs, mostly because I'm used to it and it's the preferred way in Linux and Yocto.
","A"
"416","Patch Set 3:

(1 comment)
service/coap-http-proxy/SConscript
Line 99: I think the main thing is it's not a scenario where we're going to expect a lot of sharing... I'd expect most  devices won't have multiple instances of the stack. I have no skin in the product game here so happy to along with whatever the team thinks is best.
","B"
"417","Patch Set 3:

(1 comment)
service/coap-http-proxy/SConscript
Line 99: Seems like discussion some months ago was suggesting to move away from shared libs. So some justification might be useful here.
","A"
"418","Patch Set 3:

Windows is typically the target that has more difficulty.  You must add a *.def file to export functions to a dll or you have to add dll export to the code.

For C code like coap-http-proxy this is not generally a hard thing to do, make a *.def file. For C++ it is harder because of the function decorations added by the compiler means you can not add a *.def file and must add dllexport to the code. For that reason none of the C++ code is compiled to a dll yet.  This has actually caused some major problems getting the java language bindings to work for windows.

We have to have a shared library for all the platforms or statically link for all the platforms. At least when doing Java via JNI.","A"
"419","Change has been successfully merged by Mats Wichmann","B"
"420","Patch Set 3: Code-Review-2

I'm giving this a -2 just to make sure we don't merge anything non-CTT-critical until the 1.3.1 final RC tag is done.  I'll then remove this -2; please ping me with a reminder if it sits for more than a day after the final 1.3.1 RC tag is done.

IF THIS IS CAUSING A CERT FAILURE or CRITICAL SECURITY ISSUE please comment as such so I can remove -2.","A"
"421","Patch Set 4: -Code-Review

RC5 is tagged, so I'm removing -2.  PLEASE NOTE: We still need to be very conservative with what we merge into 1.3-rel, so please make sure you (or someone else) has run your patch against the CTT to check for regressions before merging.","A"
"422","Change has been successfully rebased as 465882626bd565a5ed1660735795d6d6568ed3d5 by Uze Choi","C"
"423","Patch Set 1:

(1 comment)
service/easy-setup/enrollee/src/resourcehandler.c
Line 338: Yes.. this code enables non-secure resource in secure build. I am not sure exact use case as this code has been here from long time and I don't know all the history, but it may be for development and debugging purpose. Easy Setup API provides an option for application to decide whether or not it wants to create a secure or non-secure resource irrespective of build option. If the resource is created non secure, it will be possible to do a GET / POST on it without doing ownership transfer i guess (assuming correct ACLs are in place) (?)
","B"
"424","Patch Set 1:

@Uze, can we merge this issue ? its needed to fix a CTT failure.","C"
"425","Patch Set 1: Code-Review+1

Looks good.. as Dev Conf is read-only resource, it should be okay to make it non observable.","B"
"426","Patch Set 1: Code-Review+2 Verified+1

(1 comment)

Please check my comment. if needed ou can change the code after this code merge.
service/easy-setup/enrollee/src/resourcehandler.c
Line 338: why do we separate the code with secureflag?
OCSECURE is 0 in case of non-secured build.
Do you expect non-secure resource in the secure build as secured channel. If yes, what is the use case?
","B"
"427","Patch Set 1: Code-Review-1

(10 comments)

this is really hard to review since it looks like the line ending type changed, please resubmit after fixing line endings
test/src/iBtestapp/modules/pm/c_cpp/csdk/src/PMCsdkAppHelper.cpp
Line 41: should not have commented out code
Line 158: remove tabs
Line 624: remove all tabs from this file

test/build/windows/SConscriptPM
Line 113: should not mix tabs and spaces in same file

test/src/iBtestapp/modules/pm/c_cpp/csdk/src/PMTestApp.cpp
Line 40: remove tabs
Line 78: remove commented out code

test/src/iBtestapp/modules/pm/c_cpp/cpp/src/PMTestApp.cpp
Line 75: remove commented out code
Line 185: remove commented out code

test/src/iBtestapp/modules/pm/c_cpp/csdk/src/PMCsdkAppMotHelper.cpp
Line 42: remove commented out code
Line 467: remove tabs
","B"
"428","Patch Set 1: Code-Review+1

obviously, I'm in favor of this one :)","C"
"429","Patch Set 1: Code-Review-1

(1 comment)
test/src/tc/es/gtest/src/btc/mediator/ESRichCommonTest.cpp
Line 210: unnecessary blank space
","C"
"430","Change has been successfully merged by Uze Choi","B"
"431","Patch Set 1:

(1 comment)
resource/csdk/stack/src/ocpayload.c
Line 1842: Question> 
We still have this check here 


   if ((resource->endpointType) & matchedTps)) && ..) 


so it means when TpsFlags can not be generated due to OCGetMatchedTpsFlags() API failure, resulting payload won't contain 'eps' property right ?
","A"
"432","Change has been successfully rebased as fdff9364b67ffac7be614e232e5dce6a1549da65 by Mushfiqul Islam","C"
"433","Patch Set 4:

Would like to see a bit more verbiage in commit msg, or a bug link.  ""Enable TCP"" isn't much info for someone who might need to search in changes later.","B"
"434","Patch Set 2:

I am not completely sure about placing 'LIBCOAP_INC' in the environment variables but I am not sure I fully see another way to work around the problem.","B"
"435","Patch Set 2: Code-Review+1

Sorry I thought I already gave a +1 for the change and I was just adding a comment on top of the +1.  I agree its a cheep way to share the information with other scripts.","B"
"436","Change has been successfully rebased as df6ca6d52b87dcdae701151a8531479c30c79f5f by Mats Wichmann","C"
"437","Change has been successfully rebased as 96d00530712469dde7dca527662dcd79f9216249 by Mats Wichmann","C"
"438","Change has been successfully rebased as c56974d40fd72b830588c5a5e3412c120c666a57 by Mats Wichmann","C"
"439","Change has been successfully rebased as 15314a006ad5130222a075e9509b9ef7a64f3405 by Mats Wichmann","C"
"440","Patch Set 3:

Looks reasonable. I'll wait to +1 until it shows mergeable.","C"
"441","Patch Set 3:

Please resolve the merge conflict.","B"
"442","Patch Set 4:

same issue as before: a ""submit"" is suggesting actually ""submit including parents"", and it's not instantly clear what that implies. So still holding off on pushing the button.","B"
"443","Patch Set 4: Code-Review+1

OKay, says it depends on onther changes, so back to -1.  Which changes?","C"
"444","Topic set to build","C"
"445","Change has been successfully rebased as e048d62ccfe0c281cfa1e114ad3605d3b8de6c73 by Mats Wichmann","C"
"446","Uploaded patch set 2.","C"
"447","Change has been successfully cherry-picked as f8912f06ee0702bc4b263c773c4aab6678a2be54 by Ashok Babu Channa","C"
"448","Patch Set 1: Code-Review+1

@Ashok, could you review it?","C"
"449","Patch Set 2:

Please push this to 1.3-rel too","B"
"450","Topic set to tizen","C"
"451","Change has been successfully rebased as 8148b55f9b81b71d1a6d6d3c431b4afacda08fac by Rick Bell","C"
"452","Patch Set 1:

""scons is not as popular as GNU make"", but since the makefile calls scons, I don't see anything being gained here.","C"
"453","Patch Set 4:

I agree 99% likely this doesn't cause any issues... but if nobody is going to merge (who's the proper maintainer to merge this anyway?) before RC6 then it's pointless to have it against 1.3-rel.","B"
"454","Patch Set 4:

Since 1.3.1 is all-but-final (I think a few WES issues remain only) can we cherry pick to master and abandon the 1.3-rel version?  Or is this an issue that needs to be fixed in 1.3.1?","B"
"455","Patch Set 4: Code-Review-2

This looks fine and I'll remove my -2 review as soon as we've tagged RC5.  Right now, only ""mandatory to fix cert blocking issues"" should be merged into 1.3-rel.","B"
"456","Patch Set 1:

> Upstream doesn't look like this at all any more, so there's really nothing to upstream on this one.

is there something related to it ? like a closed or pending PR ?","C"
"457","Patch Set 1:

I agree with your assesment Mats.  At this point in time everything going into the 1.3-rel branch should be documented with a Jira ticket to help with bug tracking and management.","B"
"458","Topic changed from next to build","C"
"459","Patch Set 11:

(1 comment)

thanks for those new examples, but IMHO It would be nice to fix existing ones because this could add more confusion to developers
examples/OCFSecure/README.txt
Line 5: please trim EOL

By the way you can use markdown format for writing doc
","A"
"460","Patch Set 11:

Adding Steve Saunders... Steve can you please review?  Main concern is no glaring security vulnerability or misleading configuration.  Since it doesn't touch core security code, we just need to make sure we're not creating any confusion, and if not we can merge.","B"
"461","Patch Set 11:

Becasue this is secure app, Security maintainer or submaintainer need to review the code at least. Randeep/Nathan could you check this code from security function view?","B"
"462","Patch Set 11:

Rami - I can submit this once you get Jenkins to pass...","C"
"463","Patch Set 11:

Rick since the samples are security related I think we really should get feed back from at least one member of the security team before submitting this.","B"
"464","Patch Set 11:

So if we want Nathan and/or Randeep to give this a +1 then I changed the tag to next so it will be highlighted.","B"
"465","Patch Set 11:

is there a jira ticket for this code? We are so close to the release of 1.3.1 we should have all commited code documented with a jira ticket.","B"
"466","Patch Set 11:

may I suggest to commit to master 1st and make sure .dat files are generated correctly using json scanner","B"
"467","Patch Set 11: Code-Review+1","C"
"468","Patch Set 11: Code-Review+1

Everything looks good to me.  You may need to send emails to some of the other maintainers.  I only have +1 permissions so this is the best I can do for you.

The 1.3.1 release is still pending with quite a few P1 issues that are taking most of the maintainers attention at this time so I don't know when they will have time to check your commit.","B"
"469","Patch Set 12:

(2 comments)

Do we want to add dep to mraa ?
examples/OCFSecure/server.cpp
Line 32: cant we use C lib ?
Line 133: May I suggest to use:

#if mraa 
...
#else
print()
#endif
","A"
"470","Patch Set 12:

Rami, it looked to me like the CI build exited the build early to I told it to run again. This time everything passed as expected.","B"
"471","Patch Set 12:

reverify","C"
"472","Patch Set 12: Code-Review+1","C"
"473","Patch Set 12: Code-Review-1

(6 comments)

Looks good but please fix the server .json and .dat right away so we can merge for 1.3.1.
examples/OCFSecure/ocf_svr_db_server.json
Line 31: this should be read-only (""permission"": 2) once in RFNOP (""pstat.dos.s"" = 3 below)... leaving it as 14 allows anonymous clients to take ownership of the Server!

So since this device is already onboarded, it should be 2 already here.

For brevity, just remove this ACE, and add ""/oic/sec/doxm"" to aceid 1 above
Line 39: /doxm should be removed from this ACE.

A separate ACE granting ""auth-crypt"" permission 2 (read-only) should be added, or (again for brevity), just add ""/oic/sec/doxm"" to aceid 2 above.

examples/OCFSecure/README.txt
Line 1: .
Line 9: ""These"", right?
Line 47: )
Line 59: If
","A"
"474","Patch Set 12: Code-Review-2

I'm giving this a -2 just to make sure we don't merge anything non-CTT-critical until the 1.3.1 final RC tag is done.  I'll then remove this -2; please ping me with a reminder if it sits for more than a day after the final 1.3.1 RC tag is done.","B"
"475","Patch Set 13:

(2 comments)

These seem ready to merge; any last objections before I merge to 1.3-rel?
examples/OCFSecure/ocf_svr_db_server.json
Line 10: add a space!
Line 21: space
","A"
"476","Patch Set 13:

(2 comments)

if virtual device then print change
examples/OCFSecure/server.cpp
Line 31: maybe use 
#ifdef HAVE_MRAA_HPP
Line 134: #else
print new status for those with are not supporting mrra
#endif
","A"
"477","Patch Set 13:

To Rami's question: no these apps don't have to pass CTT; this is an example application and not part of certification testing.","B"
"478","Patch Set 13: -Code-Review

RC5 is tagged, so I'm removing -2.  PLEASE NOTE: We still need to be very conservative with what we merge into 1.3-rel, so please make sure you (or someone else) has run your patch against the CTT to check for regressions before merging.","A"
"479","Patch Set 13: Code-Review-1

(1 comment)
SConstruct
Line 68: Should only build with security enabled

is this the case ? seems not, jenkins should have fail ?

So I am removing it from the next list:

https://gerrit.iotivity.org/gerrit/#/q/status:open+project:iotivity+branch:1.3-rel+topic:next
","B"
